glyph,unicode,leaf,line,band,category,x,y,w,h,notes
A.36pt_3,,322,36pt,4,cap,911,1770,44,198,"survey #140, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
N.36pt_2,,322,36pt,4,cap,955,1770,48,198,"survey #141, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
D.36pt,,322,36pt,4,cap,1001,1769,46,199,"survey #142, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
P.36pt,,322,36pt,4,cap,1091,1770,44,198,"survey #143, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
R.36pt_2,,322,36pt,4,cap,1133,1769,47,199,"survey #144, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
O.36pt_2,,322,36pt,4,cap,1176,1769,46,199,"survey #145, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
V.36pt,,322,36pt,4,cap,1220,1768,45,199,"survey #146, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
I.36pt,,322,36pt,4,cap,1265,1769,19,198,"survey #147, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
D.36pt_2,,322,36pt,4,cap,1283,1769,46,199,"survey #148, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_2,,322,36pt,4,cap,1327,1769,37,198,"survey #149, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
N.36pt_3,,322,36pt,4,cap,1361,1770,47,198,"survey #150, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
C.36pt_2,,322,36pt,4,cap,1407,1768,44,200,"survey #151, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_3,,322,36pt,4,cap,1449,1769,37,198,"survey #152, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
F.36pt,,322,36pt,4,cap,1527,1769,35,198,"survey #153, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_4,,322,36pt,4,cap,1560,1769,35,198,"survey #154, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
M.36pt_2,,322,36pt,4,cap,1593,1769,63,199,"survey #155, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
A.36pt_4,,322,36pt,4,cap,1654,1769,45,199,"survey #156, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
L.36pt,,322,36pt,4,cap,1699,1769,35,198,"survey #157, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_5,,322,36pt,4,cap,1731,1769,37,198,"survey #158, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
S.36pt_2,,322,36pt,4,cap,1810,1767,45,201,"survey #159, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_6,,322,36pt,4,cap,1852,1769,37,198,"survey #160, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
M.36pt_3,,322,36pt,4,cap,1886,1769,64,199,"survey #161, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
I.36pt_2,,322,36pt,4,cap,1948,1768,19,199,"survey #162, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
N.36pt_4,,322,36pt,4,cap,1967,1770,47,198,"survey #163, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
A.36pt_5,,322,36pt,4,cap,2013,1769,45,198,"survey #164, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
R.36pt_3,,322,36pt,4,cap,2059,1769,46,198,"survey #165, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
I.36pt_3,,322,36pt,4,cap,2103,1769,20,198,"survey #166, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt_7,,322,36pt,4,cap,2122,1769,36,198,"survey #167, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
S.36pt_3,,322,36pt,4,cap,2155,1767,45,201,"survey #168, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
A.36pt_6,,322,36pt,5,cap,208,1971,43,198,"survey #169, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
w.36pt,,322,36pt,5,lower,250,1995,59,174,"survey #170, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
a.36pt,,322,36pt,5,lower,308,1996,36,172,"survey #171, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
k.36pt,,322,36pt,5,lower,343,1972,39,196,"survey #172, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
e.36pt,,322,36pt,5,lower,381,1995,36,175,"survey #173, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
n.36pt,,322,36pt,5,lower,417,1994,38,175,"survey #174, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
e.36pt_2,,322,36pt,5,lower,456,1995,36,175,"survey #175, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
d.36pt,,322,36pt,5,lower,492,1972,38,197,"survey #176, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
f.36pt,,322,36pt,5,lower,563,1972,22,196,"survey #177, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
r.36pt,,322,36pt,5,lower,584,1995,30,174,"survey #178, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
o.36pt,,322,36pt,5,lower,611,1994,38,176,"survey #179, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
m.36pt,,322,36pt,5,lower,649,1994,57,174,"survey #180, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
D.36pt_3,,322,36pt,5,cap,737,1970,46,199,"survey #181, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
r.36pt_2,,322,36pt,5,lower,784,1994,30,175,"survey #182, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
e.36pt_3,,322,36pt,5,lower,811,1994,37,175,"survey #183, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
a.36pt_2,,322,36pt,5,lower,848,1995,36,173,"survey #184, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
m.36pt_2,,322,36pt,5,lower,885,1994,57,174,"survey #185, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
s.36pt,,322,36pt,5,lower,941,1994,38,176,"survey #186, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
o.36pt_2,,322,36pt,5,lower,1012,1993,38,177,"survey #187, 'Awakened from Dreams of Vacation 6 Pleasures with Alarm Clocks'"
