glyph,unicode,leaf,line,band,category,x,y,w,h,notes
u,0075,287,60pt,5,lower,1897,1832,108,216,"survey #84, 'Many New 7 Fe[at]ures'"
r,0072,287,60pt,5,lower,2026,1831,77,215,"survey #85, 'Many New 7 Fe[at]ures'"
e.60pt_2,,287,60pt,5,lower,2108,1832,107,215,"survey #86, 'Many New 7 Fe[at]ures'"
s,0073,287,60pt,5,lower,2229,1831,104,216,"survey #87, 'Many New 7 Fe[at]ures'"
T,0054,287,48pt,2,cap,454,683,124,245,"survey #28, 'TOM[AT]O C[AT]SUP'"
O.48pt,,287,48pt,2,cap,585,683,107,244,"survey #29, 'TOM[AT]O C[AT]SUP'"
M.48pt,,287,48pt,2,cap,711,681,136,244,"survey #30, 'TOM[AT]O C[AT]SUP'"
O.48pt_2,,287,48pt,2,cap,1095,680,107,245,"survey #32, 'TOM[AT]O C[AT]SUP'"
C.48pt,,287,48pt,2,cap,1305,680,112,245,"survey #33, 'TOM[AT]O C[AT]SUP'"
S.48pt,,287,48pt,2,cap,1657,680,113,245,"survey #35, 'TOM[AT]O C[AT]SUP'"
U,0055,287,48pt,2,cap,1781,681,114,245,"survey #36, 'TOM[AT]O C[AT]SUP'"
P,0050,287,48pt,2,cap,1912,680,113,245,"survey #37, 'TOM[AT]O C[AT]SUP'"
D,0044,287,48pt,3,cap,153,972,111,244,"survey #38, 'Delicious Cherry 5 Pudding'"
